node_a,node_b,relation
3428,2608,stronger
2100,184,stronger
1974,1011,equivalent
1702,3521,weaker
2729,355,weaker
3821,2310,incomparable
4559,2239,incomparable
2506,4255,incomparable
3246,1813,equivalent
4305,4574,incomparable
2469,2121,stronger
1373,3238,equivalent
2457,606,stronger
3754,4471,weaker
225,1159,equivalent
3542,4026,incomparable
2570,483,weaker
1219,2771,equivalent
2110,2942,weaker
565,1981,equivalent
2230,3044,weaker
4661,422,incomparable
829,1273,stronger
4569,833,incomparable
209,1565,stronger
3198,991,equivalent
1864,442,incomparable
955,631,incomparable
1397,1730,equivalent
3288,884,stronger
2092,77,equivalent
725,3552,incomparable
1814,2018,equivalent
3626,879,incomparable
2849,1187,stronger
2255,2700,incomparable
954,4543,weaker
4230,3245,stronger
3886,3435,stronger
3705,4555,incomparable
18,657,weaker
4558,4242,stronger
243,775,weaker
4384,679,incomparable
1538,807,equivalent
4019,3964,weaker
4380,3189,stronger
2802,2280,weaker
956,2145,equivalent
4483,2378,stronger
1007,390,weaker
1544,2315,equivalent
2856,2516,stronger
1347,1212,weaker
1670,4117,incomparable
2685,2634,stronger
2716,1947,stronger
3854,4247,equivalent
3830,3661,weaker
3388,310,incomparable
3885,1116,stronger
3649,3091,incomparable
3279,1306,stronger
1780,4662,incomparable
61,2582,stronger
2210,274,weaker
1773,273,weaker
2222,1597,stronger
2321,3296,weaker
3367,1126,stronger
3611,3738,weaker
2945,3123,equivalent
894,1802,equivalent
2432,94,weaker
4154,2445,incomparable
4596,2790,stronger
1129,1110,incomparable
2707,2019,incomparable
4456,4473,incomparable
1433,3773,incomparable
3355,2240,incomparable
378,2639,stronger
2632,1845,weaker
1183,592,equivalent
2647,1187,stronger
104,1124,stronger
1370,2670,incomparable
4677,1439,incomparable
57,2998,incomparable
1779,1377,equivalent
1853,1326,stronger
3348,480,stronger
3422,1183,stronger
2847,2938,stronger
3986,767,stronger
875,3630,incomparable
2394,4124,weaker
1766,391,weaker
202,2598,equivalent
2810,3056,weaker
804,946,equivalent
2426,2127,weaker
2734,28,incomparable
2560,2881,weaker
2644,3518,incomparable
2546,731,weaker
2702,1244,incomparable
2309,2481,weaker
4632,2046,incomparable
1383,1003,stronger
882,2707,incomparable
4479,4433,incomparable
2619,4400,weaker
4671,2159,stronger
610,1992,weaker
775,1305,stronger
2619,1367,equivalent
2010,2040,weaker
531,4328,weaker
1889,767,equivalent
2265,3498,incomparable
3010,4406,weaker
47,3949,incomparable
1377,592,equivalent
3476,3647,stronger
3553,3113,incomparable
2606,3010,equivalent
3518,4058,stronger
2783,2148,weaker
3636,4279,weaker
2113,3077,incomparable
323,3251,stronger
448,2199,incomparable
3094,2949,incomparable
4443,588,incomparable
1024,3298,incomparable
3586,3411,equivalent
2283,4427,incomparable
3723,1430,incomparable
3776,502,stronger
2471,691,stronger
4054,2698,stronger
3087,2909,incomparable
1786,588,weaker
3933,3869,incomparable
4043,65,incomparable
578,2430,weaker
3678,3350,incomparable
646,844,incomparable
174,1034,weaker
4620,76,stronger
2920,1456,weaker
2641,2041,weaker
1407,942,equivalent
2222,4309,incomparable
276,2250,incomparable
718,3349,weaker
4450,3048,stronger
1026,1250,incomparable
4243,2755,incomparable
573,2436,equivalent
4165,3064,incomparable
3695,671,stronger
2692,1979,incomparable
116,1968,equivalent
2862,1636,incomparable
4350,2817,stronger
687,2723,equivalent
3703,2252,incomparable
3293,4074,incomparable
261,1568,stronger
3155,168,incomparable
3344,3073,incomparable
3270,3124,stronger
1248,4453,incomparable
1902,547,stronger
2810,2385,weaker
2963,3381,weaker
3625,1780,incomparable
3135,455,weaker
1065,3056,weaker
1649,1764,incomparable
1902,3930,incomparable
2356,4100,weaker
351,680,incomparable
4625,2648,incomparable
1691,485,stronger
1713,4408,incomparable
323,352,stronger
94,3498,incomparable
3648,3834,equivalent
4574,616,incomparable
4025,3592,equivalent
3727,2437,stronger
2963,1287,equivalent
3164,3263,weaker
2362,1821,weaker
172,1876,incomparable
1818,3643,weaker
4344,1093,stronger
1159,4007,weaker
780,3422,weaker
1828,1887,weaker
2308,2524,stronger
4689,4511,incomparable
3154,1986,equivalent
1983,2175,stronger
3736,3839,stronger
1649,609,stronger
2297,4028,weaker
3450,4007,weaker
4527,2648,incomparable
4400,1375,stronger
499,2621,equivalent
2643,2221,equivalent
1953,4218,incomparable
3410,636,incomparable
2159,3340,weaker
134,1742,weaker
2128,1775,stronger
3260,877,stronger
4581,2884,incomparable
2062,4161,incomparable
1181,2426,stronger
3712,220,stronger
1470,85,stronger
2048,2011,stronger
740,1929,incomparable
3484,1524,stronger
1548,907,weaker
266,2046,incomparable
362,2508,stronger
4589,3876,incomparable
4,2800,stronger
40,2457,incomparable
1774,3879,incomparable
313,3555,incomparable
1822,2607,equivalent
3513,3393,stronger
1052,3894,incomparable
1317,1159,equivalent
1807,3238,equivalent
857,3618,incomparable
1483,2360,stronger
4138,2664,incomparable
2851,4213,incomparable
924,2396,equivalent
4034,4004,equivalent
1606,2201,equivalent
2053,1200,stronger
1762,2714,weaker
1113,2268,incomparable
3852,3209,stronger
1989,3659,weaker
127,2991,stronger
4215,1571,incomparable
137,1235,weaker
591,651,weaker
2086,559,stronger
1239,1626,stronger
4420,3666,incomparable
27,2006,stronger
118,2124,incomparable
603,3859,incomparable
902,2206,equivalent
2836,1996,incomparable
410,3464,weaker
3364,2115,incomparable
1495,2720,weaker
721,882,weaker
1770,4645,weaker
3747,3573,incomparable
1331,1565,equivalent
355,2976,stronger
3261,647,incomparable
3039,1766,stronger
2096,3125,equivalent
4568,4476,weaker
3198,3516,weaker
1355,3090,incomparable
2196,3706,incomparable
2838,729,equivalent
902,112,weaker
3995,4025,equivalent
1908,795,stronger
1154,2053,weaker
1049,539,stronger
1116,1761,weaker
2597,1017,equivalent
2475,4060,incomparable
2084,4404,incomparable
2392,2305,equivalent
3538,1305,stronger
1490,3665,weaker
4150,4313,incomparable
4055,1043,incomparable
2906,82,weaker
2417,3301,weaker
3148,2059,weaker
3430,2711,stronger
4300,1813,stronger
1619,1042,weaker
3454,2516,stronger
3153,3342,weaker
651,4034,incomparable
2005,1263,weaker
744,1781,stronger
2280,3942,incomparable
4388,1633,incomparable
2526,211,weaker
854,4393,incomparable
3018,673,equivalent
4100,412,incomparable
1629,2669,incomparable
989,4029,incomparable
929,780,equivalent
3890,602,stronger
1142,4271,weaker
1097,2808,weaker
1438,3101,weaker
3910,4452,incomparable
689,1293,weaker
3898,2937,incomparable
945,724,equivalent
130,548,stronger
3244,1366,weaker
3022,2485,weaker
3433,3517,weaker
1893,648,weaker
3008,335,incomparable
4289,1223,incomparable
2837,453,weaker
299,734,equivalent
4031,433,incomparable
3112,2378,stronger
2864,4528,incomparable
3320,1361,incomparable
2371,4595,weaker
3159,3887,incomparable
3296,1906,stronger
3829,4621,weaker
1035,775,incomparable
1835,1582,stronger
205,4455,incomparable
1907,704,weaker
4023,2420,incomparable
1232,1289,incomparable
1397,1356,equivalent
478,3301,weaker
4487,834,incomparable
1464,134,incomparable
189,3198,equivalent
3215,3415,weaker
1326,2644,weaker
3425,781,stronger
2795,577,stronger
2743,4359,incomparable
501,3470,incomparable
2213,1161,equivalent
1308,3004,equivalent
3104,1332,weaker
4005,2753,incomparable
2310,4477,incomparable
2556,1500,equivalent
3807,2014,incomparable
106,2382,stronger
766,4118,weaker
644,745,stronger
4090,2302,stronger
2144,243,stronger
1001,3234,equivalent
2188,4487,weaker
727,4163,incomparable
113,328,weaker
987,1084,equivalent
2953,2075,weaker
661,3543,incomparable
580,2423,equivalent
4680,2518,stronger
1435,2937,incomparable
3902,3190,stronger
2737,2450,incomparable
4550,193,stronger
950,4585,weaker
3892,4165,incomparable
410,699,stronger
2500,3446,weaker
1719,3635,incomparable
643,3122,incomparable
170,1212,incomparable
4402,480,stronger
61,2208,stronger
837,1675,incomparable
3569,2199,incomparable
3013,4196,weaker
3835,2318,incomparable
2059,2922,stronger
503,3492,incomparable
1437,889,stronger
1029,2784,stronger
1416,3984,weaker
2990,3431,incomparable
1018,905,equivalent
1131,4000,incomparable
1800,1880,weaker
3596,208,incomparable
289,3913,weaker
2737,4678,incomparable
2711,3457,weaker
3478,3370,incomparable
2065,84,stronger
4570,3073,incomparable
194,4026,incomparable
3088,2626,stronger
1202,618,incomparable
2040,1717,stronger
3800,388,weaker
1790,1542,stronger
4243,1897,incomparable
2901,3739,weaker
2803,198,weaker
13,1921,weaker
2625,1589,equivalent
2095,1774,weaker
3222,532,weaker
2224,2184,equivalent
2647,3041,stronger
832,1465,incomparable
1534,1737,equivalent
3798,1631,incomparable
3593,2919,incomparable
2416,2354,equivalent
454,4488,incomparable
3788,2606,stronger
3237,3257,incomparable
3330,3448,stronger
2860,301,stronger
4623,963,stronger
4014,1636,incomparable
762,3328,weaker
4158,2324,stronger
4416,862,incomparable
3213,3048,equivalent
49,1177,stronger
465,4273,weaker
1411,3185,weaker
709,2913,incomparable
2237,2015,equivalent
1122,3082,incomparable
4035,1924,incomparable
3999,1513,stronger
236,1003,equivalent
4281,445,incomparable
2652,4674,incomparable
2530,547,stronger
4577,2658,incomparable
1036,4247,incomparable
1566,1029,weaker
3939,2401,stronger
4124,3844,stronger
2159,1543,weaker
2233,2246,weaker
1696,321,weaker
1383,3796,incomparable
3512,55,incomparable
117,3159,incomparable
2269,2842,stronger
3401,1944,stronger
2848,3458,weaker
2043,809,stronger
2490,1498,incomparable
43,1897,incomparable
2689,2647,weaker
4468,1560,incomparable
455,4093,incomparable
2265,2319,incomparable
381,1892,stronger
4438,1159,stronger
2657,1611,stronger
2743,2883,incomparable
2070,1851,incomparable
2290,4069,incomparable
3451,1657,incomparable
269,2590,stronger
2748,194,weaker
680,1178,stronger
3367,4403,incomparable
3807,3921,weaker
278,609,equivalent
417,1707,incomparable
3495,2868,incomparable
3679,4675,incomparable
2158,4300,weaker
2001,4316,weaker
2689,3936,incomparable
1790,871,stronger
881,3504,weaker
403,496,stronger
1822,3038,equivalent
4463,3444,stronger
4093,4665,incomparable
1620,3843,weaker
54,2005,stronger
2845,3136,equivalent
425,3638,incomparable
1540,3325,weaker
551,367,weaker
3369,1601,stronger
1994,3495,weaker
3718,257,incomparable
4363,3213,stronger
3604,3161,incomparable
1238,4680,incomparable
1816,2442,incomparable
479,3874,incomparable
715,209,weaker
66,2015,stronger
604,2822,equivalent
4501,4086,incomparable
4349,4446,incomparable
2167,4362,incomparable
235,2201,equivalent
1633,3674,incomparable
1103,1230,weaker
2025,2966,equivalent
4618,2392,stronger
2030,3310,weaker
4286,1653,stronger
1970,815,stronger
4647,878,stronger
1087,2417,equivalent
3088,4183,incomparable
414,3637,incomparable
3222,211,weaker
3497,2136,stronger
2521,3547,incomparable
1673,1760,stronger
1733,2565,equivalent
286,2139,stronger
4410,2628,incomparable
1478,3736,incomparable
4066,2818,stronger
2739,2494,incomparable
1082,1292,stronger
638,3530,weaker
1071,379,weaker
3457,2710,incomparable
3565,1489,incomparable
2853,1283,stronger
996,205,weaker
1679,235,stronger
1498,1355,incomparable
1130,959,equivalent
1684,2299,stronger
761,2782,incomparable
2220,2279,weaker
411,4655,incomparable
1135,4686,weaker
4654,894,stronger
3139,3717,incomparable
4550,2234,stronger
1520,2807,equivalent
1425,3701,weaker
1829,3562,weaker
4219,4349,weaker
3267,3902,incomparable
1304,3182,incomparable
1722,2941,stronger
896,913,equivalent
194,1395,stronger
3893,1146,stronger
3160,1561,weaker
1133,2546,stronger
2585,3316,weaker
1068,4403,incomparable
4366,612,stronger
4197,3809,stronger
4419,438,incomparable
1614,375,weaker
98,4316,weaker
1161,3813,weaker
4153,2948,stronger
2317,3501,weaker
4115,212,incomparable
1427,3932,incomparable
4137,725,incomparable
3493,4595,incomparable
1261,4394,incomparable
2,1575,equivalent
2469,4272,incomparable
3204,4492,weaker
1449,2001,stronger
3238,3322,weaker
1492,385,incomparable
2959,3907,weaker
889,92,stronger
1310,4286,weaker
3132,3835,weaker
1270,3167,incomparable
802,1601,equivalent
4670,2127,incomparable
812,4009,weaker
4067,1834,incomparable
2216,1355,weaker
4129,268,incomparable
2064,961,stronger
987,2320,equivalent
3641,679,incomparable
4658,3995,stronger
4190,1675,incomparable
2612,766,equivalent
2952,3086,incomparable
3728,3307,incomparable
1586,4342,incomparable
70,4311,weaker
2685,3496,incomparable
2986,2670,weaker
1713,3363,weaker
1055,919,incomparable
2701,2686,weaker
4358,4642,incomparable
10,4445,incomparable
4263,1372,stronger
1133,1741,stronger
4316,4416,incomparable
3190,2850,weaker
4102,3898,incomparable
2010,324,weaker
2937,2404,stronger
3236,751,equivalent
53,2048,incomparable
1608,2007,stronger
4065,4016,stronger
4657,1676,incomparable
2117,4328,weaker
4003,3138,stronger
2096,1007,equivalent
1535,2660,incomparable
3412,2670,incomparable
4692,4114,incomparable
3207,3204,equivalent
2455,1125,incomparable
4313,1085,incomparable
2434,1002,equivalent
4514,3061,incomparable
3110,3271,weaker
3989,4371,incomparable
1561,848,incomparable
1673,1089,stronger
3192,1583,equivalent
4312,860,incomparable
1905,2378,equivalent
819,4183,incomparable
353,2690,incomparable
1094,2136,equivalent
2340,2306,incomparable
4630,4175,incomparable
2503,3990,incomparable
3554,1218,stronger
2878,669,incomparable
2351,186,incomparable
565,4266,weaker
4668,1434,incomparable
2097,1767,stronger
2629,3348,weaker
2952,2281,weaker
1629,201,stronger
2262,1834,weaker
736,1115,weaker
460,1217,incomparable
3210,1758,stronger
101,3758,incomparable
4046,2030,stronger
1900,1603,incomparable
4140,3385,incomparable
2147,1480,weaker
4575,3313,incomparable
53,1243,incomparable
1720,3887,weaker
2460,4451,incomparable
552,2876,weaker
2021,3061,weaker
2631,1300,equivalent
1449,391,incomparable
1247,4606,incomparable
3483,762,stronger
1031,3261,incomparable
1186,920,equivalent
759,2573,weaker
1717,4528,weaker
2004,1552,incomparable
3857,414,incomparable
2969,3924,weaker
3907,531,stronger
2503,741,stronger
4311,4556,stronger
345,1243,incomparable
2863,495,incomparable
3785,2231,stronger
4263,2795,incomparable
4489,1795,stronger
330,4503,incomparable
1698,2384,equivalent
361,3816,stronger
528,546,incomparable
1782,577,equivalent
858,2178,incomparable
3165,3462,weaker
99,2126,incomparable
1360,3328,weaker
3490,778,incomparable
3691,2754,stronger
869,58,weaker
3801,3114,stronger
571,4565,incomparable
323,4463,incomparable
3255,3355,incomparable
2381,347,incomparable
2320,2323,equivalent
2812,2785,stronger
4240,717,stronger
4675,645,incomparable
299,844,weaker
187,4575,weaker
473,2717,stronger
2463,4294,incomparable
1615,2507,weaker
4428,3397,incomparable
2747,1609,equivalent
4220,1004,incomparable
1838,4242,incomparable
4,3178,stronger
1273,1989,stronger
1226,2173,incomparable
2810,2308,weaker
1096,2292,stronger
3847,2304,incomparable
1094,1465,weaker
1181,4093,incomparable
1623,4438,incomparable
4601,1985,stronger
1337,1600,equivalent
3644,2884,incomparable
2992,2729,stronger
3310,1318,incomparable
8,1203,stronger
629,4519,incomparable
42,787,stronger
4555,297,stronger
2134,1917,stronger
1766,932,equivalent
1797,4217,incomparable
2750,1102,equivalent
205,3410,incomparable
4606,235,stronger
4191,3403,equivalent
1361,654,incomparable
3405,3248,stronger
4131,908,stronger
4124,2181,stronger
4688,4209,incomparable
1194,3924,weaker
3971,1939,stronger
43,2328,incomparable
1379,671,equivalent
682,1497,stronger
3032,3417,weaker
658,911,stronger
2414,4536,weaker
3524,3879,incomparable
478,3195,weaker
1414,665,weaker
3236,214,weaker
4182,846,incomparable
1915,1590,weaker
237,3483,weaker
4370,3526,incomparable
1906,4510,weaker
3807,4352,incomparable
266,1969,stronger
1646,1173,stronger
4006,3249,stronger
2096,3853,weaker
28,865,incomparable
4415,1956,stronger
29,3719,incomparable
1772,723,incomparable
1999,3920,weaker
1314,3817,weaker
3704,440,incomparable
1675,3042,stronger
4046,3587,weaker
2984,1282,equivalent
3178,4531,weaker
2335,3088,incomparable
480,1147,equivalent
3890,41,stronger
4387,847,incomparable
94,3555,incomparable
4068,313,incomparable
3371,2859,incomparable
2523,1072,weaker
3273,2324,stronger
509,3016,equivalent
3193,1806,incomparable
3688,4229,incomparable
2993,3438,weaker
4206,3660,weaker
3586,3952,weaker
2221,4090,weaker
1159,1031,weaker
1575,717,equivalent
384,4418,incomparable
1370,1251,incomparable
1876,1611,stronger
838,2144,incomparable
3515,2207,incomparable
4110,3548,incomparable
2307,4049,weaker
2837,831,weaker
3869,4425,incomparable
209,4602,incomparable
3784,2597,stronger
3163,1001,stronger
592,2088,weaker
1401,1503,equivalent
678,1108,equivalent
1895,4455,incomparable
563,4541,weaker
783,343,weaker
2044,1545,stronger
1419,1493,equivalent
3556,4086,incomparable
4638,3825,stronger
2950,4276,weaker
811,2576,incomparable
3457,108,incomparable
2712,3172,stronger
296,1164,equivalent
83,4089,weaker
3135,4029,weaker
2049,2828,stronger
3191,2618,weaker
3900,1617,stronger
674,2278,weaker
3401,4148,incomparable
944,2139,equivalent
1255,3721,incomparable
1549,1724,weaker
1793,2084,incomparable
2321,4455,weaker
4334,1320,incomparable
1213,3495,weaker
234,1225,weaker
810,2324,equivalent
3960,355,weaker
3113,3866,incomparable
4388,1556,incomparable
2141,323,weaker
1542,1684,weaker
3493,1643,incomparable
3789,473,incomparable
3606,766,stronger
2510,1883,weaker
2207,2074,weaker
4561,3204,stronger
2742,3172,equivalent
2795,2244,incomparable
4457,4544,incomparable
133,769,weaker
3753,3445,equivalent
4350,2203,incomparable
1764,1504,incomparable
4267,3666,weaker
2961,1001,equivalent
395,4152,incomparable
763,2104,equivalent
363,4614,incomparable
1189,226,equivalent
3195,2336,stronger
2383,206,incomparable
43,2946,incomparable
3630,3984,weaker
3717,4138,weaker
3182,596,stronger
838,2628,stronger
2359,3003,stronger
2951,663,weaker
4086,3446,stronger
2116,801,incomparable
153,81,stronger
1930,2331,weaker
